Series_reference,Period,Data_value
BDCQ.SED2RGA,2021.06,787.684907
BDCQ.SED2RGS,2011.06,
BDCQ.SED2RGS,2011.09,
BDCQ.SED2RGS,2011.12,
BDCQ.SED2RGS,2012.03,
BDCQ.SED2RGS,2012.06,
BDCQ.SED2RGS,2012.09,
BDCQ.SED2RGS,2012.12,
BDCQ.SED2RGS,2013.03,
BDCQ.SED2RGS,2013.06,
BDCQ.SED2RGS,2013.09,
BDCQ.SED2RGS,2013.12,
BDCQ.SED2RGS,2014.03,
BDCQ.SED2RGS,2014.06,
BDCQ.SED2RGS,2014.09,
BDCQ.SED2RGS,2014.12,
BDCQ.SED2RGS,2015.03,
BDCQ.SED2RGS,2015.06,
BDCQ.SED2RGS,2015.09,
BDCQ.SED2RGS,2015.12,
BDCQ.SED2RGS,2016.03,
BDCQ.SED2RGS,2016.06,
BDCQ.SED2RGS,2016.09,
BDCQ.SED2RGS,2016.12,
BDCQ.SED2RGS,2017.03,
BDCQ.SED2RGS,2017.06,
BDCQ.SED2RGS,2017.09,
BDCQ.SED2RGS,2017.12,
BDCQ.SED2RGS,2018.03,
BDCQ.SED2RGS,2018.06,
BDCQ.SED2RGS,2018.09,
BDCQ.SED2RGS,2018.12,
BDCQ.SED2RGS,2019.03,
BDCQ.SED2RGS,2019.06,
BDCQ.SED2RGS,2019.09,
BDCQ.SED2RGS,2019.12,
BDCQ.SED2RGS,2020.03,
BDCQ.SED2RGS,2020.06,
BDCQ.SED2RGS,2020.09,
BDCQ.SED2RGS,2020.12,
BDCQ.SED2RGT,2011.06,
BDCQ.SED2RGT,2011.09,
BDCQ.SED2RGT,2011.12,
BDCQ.SED2RGT,2012.03,
BDCQ.SED2RGT,2012.06,
BDCQ.SED2RGT,2012.09,
BDCQ.SED2RGT,2012.12,
BDCQ.SED2RGT,2013.03,
BDCQ.SED2RGT,2013.06,
BDCQ.SED2RGT,2013.09,
BDCQ.SED2RGT,2013.12,
BDCQ.SED2RGT,2014.03,
BDCQ.SED2RGT,2014.06,
BDCQ.SED2RGT,2014.09,
BDCQ.SED2RGT,2014.12,
BDCQ.SED2RGT,2015.03,
BDCQ.SED2RGT,2015.06,
BDCQ.SED2RGT,2015.09,
BDCQ.SED2RGT,2015.12,
BDCQ.SED2RGT,2016.03,
BDCQ.SED2RGT,2016.06,
BDCQ.SED2RGT,2016.09,
BDCQ.SED2RGT,2016.12,
BDCQ.SED2RGT,2017.03,
BDCQ.SED2RGT,2017.06,
BDCQ.SED2RGT,2017.09,
BDCQ.SED2RGT,2017.12,
BDCQ.SED2RGT,2018.03,
BDCQ.SED2RGT,2018.06,
BDCQ.SED2RGT,2018.09,
BDCQ.SED2RGT,2018.12,
BDCQ.SED2RGT,2019.03,
BDCQ.SED2RGT,2019.06,
BDCQ.SED2RGT,2019.09,
BDCQ.SED2RGT,2019.12,
BDCQ.SED2RGT,2020.03,
BDCQ.SED2RGT,2020.06,
BDCQ.SED2RGT,2020.09,
BDCQ.SED2RGT,2020.12,
BDCQ.SED2RHA,2011.06,963.499332
BDCQ.SED2RHA,2011.09,949.083984
BDCQ.SED2RHA,2011.12,1008.902883
BDCQ.SED2RHA,2012.03,965.299989
BDCQ.SED2RHA,2012.06,991.818056
BDCQ.SED2RHA,2012.09,973.192844
BDCQ.SED2RHA,2012.12,1056.030874
BDCQ.SED2RHA,2013.03,983.660876
BDCQ.SED2RHA,2013.06,1015.887338
BDCQ.SED2RHA,2013.09,998.04727
BDCQ.SED2RHA,2013.12,1088.845707
BDCQ.SED2RHA,2014.03,1001.873012
BDCQ.SED2RHA,2014.06,1053.467562
BDCQ.SED2RHA,2014.09,1049.405772
BDCQ.SED2RHA,2014.12,1137.839695
BDCQ.SED2RHA,2015.03,1048.495176
BDCQ.SED2RHA,2015.06,1097.962599
BDCQ.SED2RHA,2015.09,1111.529184
BDCQ.SED2RHA,2015.12,1153.358777
BDCQ.SED2RHA,2016.03,1133.602219
BDCQ.SED2RHA,2016.06,1128.956341
BDCQ.SED2RHA,2016.09,1131.92722
BDCQ.SED2RHA,2016.12,1185.753938
BDCQ.SED2RHA,2017.03,1163.76406
BDCQ.SED2RHA,2017.06,1185.303009
BDCQ.SED2RHA,2017.09,1199.233873
BDCQ.SED2RHA,2017.12,1267.389528
BDCQ.SED2RHA,2018.03,1225.971217
BDCQ.SED2RHA,2018.06,1256.953143
BDCQ.SED2RHA,2018.09,1277.911494
BDCQ.SED2RHA,2018.12,1359.246282
BDCQ.SED2RHA,2019.03,1280.83281
BDCQ.SED2RHA,2019.06,1325.836905
BDCQ.SED2RHA,2019.09,1346.389379
BDCQ.SED2RHA,2019.12,1453.814075
BDCQ.SED2RHA,2020.03,1363.113103
BDCQ.SED2RHA,2020.06,1362.430951
BDCQ.SED2RHA,2020.09,1454.042771
BDCQ.SED2RHA,2020.12,1484.057854
BDCQ.SED2RHA,2021.03,1459.7064
BDCQ.SED2RHA,2021.06,1497.712868
BDCQ.SED2RHS,2011.06,
BDCQ.SED2RHS,2011.09,
BDCQ.SED2RHS,2011.12,
BDCQ.SED2RHS,2012.03,
BDCQ.SED2RHS,2012.06,
BDCQ.SED2RHS,2012.09,
BDCQ.SED2RHS,2012.12,
BDCQ.SED2RHS,2013.03,
BDCQ.SED2RHS,2013.06,
BDCQ.SED2RHS,2013.09,
BDCQ.SED2RHS,2013.12,
BDCQ.SED2RHS,2014.03,
BDCQ.SED2RHS,2014.06,
BDCQ.SED2RHS,2014.09,
BDCQ.SED2RHS,2014.12,
BDCQ.SED2RHS,2015.03,
BDCQ.SED2RHS,2015.06,
BDCQ.SED2RHS,2015.09,
BDCQ.SED2RHS,2015.12,
BDCQ.SED2RHS,2016.03,
BDCQ.SED2RHS,2016.06,
BDCQ.SED2RHS,2016.09,
BDCQ.SED2RHS,2016.12,
BDCQ.SED2RHS,2017.03,
BDCQ.SED2RHS,2017.06,
BDCQ.SED2RHS,2017.09,
BDCQ.SED2RHS,2017.12,
BDCQ.SED2RHS,2018.03,
BDCQ.SED2RHS,2018.06,
BDCQ.SED2RHS,2018.09,
BDCQ.SED2RHS,2018.12,
BDCQ.SED2RHS,2019.03,
BDCQ.SED2RHS,2019.06,
BDCQ.SED2RHS,2019.09,
BDCQ.SED2RHS,2019.12,
BDCQ.SED2RHS,2020.03,
BDCQ.SED2RHS,2020.06,
BDCQ.SED2RHS,2020.09,
BDCQ.SED2RHS,2020.12,
BDCQ.SED2RHT,2011.06,
BDCQ.SED2RHT,2011.09,
BDCQ.SED2RHT,2011.12,
BDCQ.SED2RHT,2012.03,
BDCQ.SED2RHT,2012.06,
BDCQ.SED2RHT,2012.09,
BDCQ.SED2RHT,2012.12,
BDCQ.SED2RHT,2013.03,
BDCQ.SED2RHT,2013.06,
BDCQ.SED2RHT,2013.09,
BDCQ.SED2RHT,2013.12,
BDCQ.SED2RHT,2014.03,
BDCQ.SED2RHT,2014.06,
BDCQ.SED2RHT,2014.09,
BDCQ.SED2RHT,2014.12,
BDCQ.SED2RHT,2015.03,
BDCQ.SED2RHT,2015.06,
BDCQ.SED2RHT,2015.09,
BDCQ.SED2RHT,2015.12,
BDCQ.SED2RHT,2016.03,
BDCQ.SED2RHT,2016.06,
BDCQ.SED2RHT,2016.09,
BDCQ.SED2RHT,2016.12,
BDCQ.SED2RHT,2017.03,
BDCQ.SED2RHT,2017.06,
BDCQ.SED2RHT,2017.09,
BDCQ.SED2RHT,2017.12,
BDCQ.SED2RHT,2018.03,
BDCQ.SED2RHT,2018.06,
BDCQ.SED2RHT,2018.09,
BDCQ.SED2RHT,2018.12,
BDCQ.SED2RHT,2019.03,
BDCQ.SED2RHT,2019.06,
BDCQ.SED2RHT,2019.09,
BDCQ.SED2RHT,2019.12,
BDCQ.SED2RHT,2020.03,
BDCQ.SED2RHT,2020.06,
BDCQ.SED2RHT,2020.09,
BDCQ.SED2RHT,2020.12,
BDCQ.SED2RIA,2011.06,2780.037021
BDCQ.SED2RIA,2011.09,2893.968381
BDCQ.SED2RIA,2011.12,2972.051014
BDCQ.SED2RIA,2012.03,2828.845809
BDCQ.SED2RIA,2012.06,2875.251704
BDCQ.SED2RIA,2012.09,2966.231448
BDCQ.SED2RIA,2012.12,3071.314368
BDCQ.SED2RIA,2013.03,2884.973383
BDCQ.SED2RIA,2013.06,2955.187346
BDCQ.SED2RIA,2013.09,3039.695519
BDCQ.SED2RIA,2013.12,3179.748053
BDCQ.SED2RIA,2014.03,2956.218487
BDCQ.SED2RIA,2014.06,3062.580442
BDCQ.SED2RIA,2014.09,3197.765017
BDCQ.SED2RIA,2014.12,3331.484798
BDCQ.SED2RIA,2015.03,3014.017778
BDCQ.SED2RIA,2015.06,3185.798805
BDCQ.SED2RIA,2015.09,3283.132725
BDCQ.SED2RIA,2015.12,3412.93282
BDCQ.SED2RIA,2016.03,3244.402821
BDCQ.SED2RIA,2016.06,3348.36763
BDCQ.SED2RIA,2016.09,3346.182943
BDCQ.SED2RIA,2016.12,3543.130804
BDCQ.SED2RIA,2017.03,3350.701156
BDCQ.SED2RIA,2017.06,3521.673674
BDCQ.SED2RIA,2017.09,3515.098135
BDCQ.SED2RIA,2017.12,3765.109967
BDCQ.SED2RIA,2018.03,3550.707878
BDCQ.SED2RIA,2018.06,3717.9903
BDCQ.SED2RIA,2018.09,3732.351635
BDCQ.SED2RIA,2018.12,4019.944118
BDCQ.SED2RIA,2019.03,3726.931022
BDCQ.SED2RIA,2019.06,4006.395155
BDCQ.SED2RIA,2019.09,4030.350328
BDCQ.SED2RIA,2019.12,4420.182247
BDCQ.SED2RIA,2020.03,4037.76465
BDCQ.SED2RIA,2020.06,4081.956388
BDCQ.SED2RIA,2020.09,4354.101988
BDCQ.SED2RIA,2020.12,4356.218013
BDCQ.SED2RIA,2021.03,4450.418192
BDCQ.SED2RIA,2021.06,4355.80573
BDCQ.SED2RIS,2011.06,
BDCQ.SED2RIS,2011.09,
BDCQ.SED2RIS,2011.12,
BDCQ.SED2RIS,2012.03,
BDCQ.SED2RIS,2012.06,
BDCQ.SED2RIS,2012.09,
BDCQ.SED2RIS,2012.12,
BDCQ.SED2RIS,2013.03,
BDCQ.SED2RIS,2013.06,
BDCQ.SED2RIS,2013.09,
BDCQ.SED2RIS,2013.12,
BDCQ.SED2RIS,2014.03,
BDCQ.SED2RIS,2014.06,
BDCQ.SED2RIS,2014.09,
BDCQ.SED2RIS,2014.12,
BDCQ.SED2RIS,2015.03,
BDCQ.SED2RIS,2015.06,
BDCQ.SED2RIS,2015.09,
BDCQ.SED2RIS,2015.12,
BDCQ.SED2RIS,2016.03,
BDCQ.SED2RIS,2016.06,
BDCQ.SED2RIS,2016.09,
BDCQ.SED2RIS,2016.12,
BDCQ.SED2RIS,2017.03,
BDCQ.SED2RIS,2017.06,
BDCQ.SED2RIS,2017.09,
BDCQ.SED2RIS,2017.12,
BDCQ.SED2RIS,2018.03,
BDCQ.SED2RIS,2018.06,
BDCQ.SED2RIS,2018.09,
BDCQ.SED2RIS,2018.12,
BDCQ.SED2RIS,2019.03,
BDCQ.SED2RIS,2019.06,
BDCQ.SED2RIS,2019.09,
BDCQ.SED2RIS,2019.12,
BDCQ.SED2RIS,2020.03,
BDCQ.SED2RIS,2020.06,
BDCQ.SED2RIS,2020.09,
BDCQ.SED2RIS,2020.12,
BDCQ.SED2RIT,2011.06,
BDCQ.SED2RIT,2011.09,
BDCQ.SED2RIT,2011.12,
BDCQ.SED2RIT,2012.03,
BDCQ.SED2RIT,2012.06,
BDCQ.SED2RIT,2012.09,
BDCQ.SED2RIT,2012.12,
BDCQ.SED2RIT,2013.03,
BDCQ.SED2RIT,2013.06,
BDCQ.SED2RIT,2013.09,
BDCQ.SED2RIT,2013.12,
BDCQ.SED2RIT,2014.03,
BDCQ.SED2RIT,2014.06,
BDCQ.SED2RIT,2014.09,
BDCQ.SED2RIT,2014.12,
BDCQ.SED2RIT,2015.03,
BDCQ.SED2RIT,2015.06,
BDCQ.SED2RIT,2015.09,
BDCQ.SED2RIT,2015.12,
BDCQ.SED2RIT,2016.03,
BDCQ.SED2RIT,2016.06,
BDCQ.SED2RIT,2016.09,
BDCQ.SED2RIT,2016.12,
BDCQ.SED2RIT,2017.03,
BDCQ.SED2RIT,2017.06,
BDCQ.SED2RIT,2017.09,
BDCQ.SED2RIT,2017.12,
BDCQ.SED2RIT,2018.03,
BDCQ.SED2RIT,2018.06,
BDCQ.SED2RIT,2018.09,
BDCQ.SED2RIT,2018.12,
BDCQ.SED2RIT,2019.03,
BDCQ.SED2RIT,2019.06,
BDCQ.SED2RIT,2019.09,
BDCQ.SED2RIT,2019.12,
BDCQ.SED2RIT,2020.03,
BDCQ.SED2RIT,2020.06,
BDCQ.SED2RIT,2020.09,
BDCQ.SED2RIT,2020.12,
BDCQ.SED2RJA,2011.06,120.96169
BDCQ.SED2RJA,2011.09,113.84131
BDCQ.SED2RJA,2011.12,121.414718
BDCQ.SED2RJA,2012.03,122.874556
BDCQ.SED2RJA,2012.06,129.948862
BDCQ.SED2RJA,2012.09,122.100561
BDCQ.SED2RJA,2012.12,130.110265
BDCQ.SED2RJA,2013.03,125.632225
BDCQ.SED2RJA,2013.06,134.61643
BDCQ.SED2RJA,2013.09,130.632858
BDCQ.SED2RJA,2013.12,146.677652
BDCQ.SED2RJA,2014.03,144.778361
BDCQ.SED2RJA,2014.06,154.958053
BDCQ.SED2RJA,2014.09,151.824328
BDCQ.SED2RJA,2014.12,165.1548
BDCQ.SED2RJA,2015.03,163.596392
BDCQ.SED2RJA,2015.06,174.487633
BDCQ.SED2RJA,2015.09,173.988542
BDCQ.SED2RJA,2015.12,184.095709
BDCQ.SED2RJA,2016.03,187.426041
BDCQ.SED2RJA,2016.06,193.732188
BDCQ.SED2RJA,2016.09,190.538892
BDCQ.SED2RJA,2016.12,205.504325
BDCQ.SED2RJA,2017.03,209.182434
BDCQ.SED2RJA,2017.06,221.414883
BDCQ.SED2RJA,2017.09,216.165258
BDCQ.SED2RJA,2017.12,235.911365
BDCQ.SED2RJA,2018.03,230.556639
BDCQ.SED2RJA,2018.06,262.295143
BDCQ.SED2RJA,2018.09,265.18843
BDCQ.SED2RJA,2018.12,282.840239
BDCQ.SED2RJA,2019.03,270.425501
BDCQ.SED2RJA,2019.06,290.878779
BDCQ.SED2RJA,2019.09,281.071039
BDCQ.SED2RJA,2019.12,306.383187
BDCQ.SED2RJA,2020.03,285.004389
BDCQ.SED2RJA,2020.06,295.359506
BDCQ.SED2RJA,2020.09,306.225929
BDCQ.SED2RJA,2020.12,308.914381
BDCQ.SED2RJA,2021.03,311.136725
BDCQ.SED2RJA,2021.06,320.018727
BDCQ.SED2RJS,2011.06,
BDCQ.SED2RJS,2011.09,
BDCQ.SED2RJS,2011.12,
BDCQ.SED2RJS,2012.03,
BDCQ.SED2RJS,2012.06,
BDCQ.SED2RJS,2012.09,
BDCQ.SED2RJS,2012.12,
BDCQ.SED2RJS,2013.03,
BDCQ.SED2RJS,2013.06,
BDCQ.SED2RJS,2013.09,
BDCQ.SED2RJS,2013.12,
BDCQ.SED2RJS,2014.03,
BDCQ.SED2RJS,2014.06,
BDCQ.SED2RJS,2014.09,
BDCQ.SED2RJS,2014.12,
BDCQ.SED2RJS,2015.03,
BDCQ.SED2RJS,2015.06,
BDCQ.SED2RJS,2015.09,
BDCQ.SED2RJS,2015.12,
BDCQ.SED2RJS,2016.03,
BDCQ.SED2RJS,2016.06,
BDCQ.SED2RJS,2016.09,
BDCQ.SED2RJS,2016.12,
BDCQ.SED2RJS,2017.03,
BDCQ.SED2RJS,2017.06,
BDCQ.SED2RJS,2017.09,
BDCQ.SED2RJS,2017.12,
BDCQ.SED2RJS,2018.03,
BDCQ.SED2RJS,2018.06,
BDCQ.SED2RJS,2018.09,
BDCQ.SED2RJS,2018.12,
BDCQ.SED2RJS,2019.03,
BDCQ.SED2RJS,2019.06,
BDCQ.SED2RJS,2019.09,
BDCQ.SED2RJS,2019.12,
BDCQ.SED2RJS,2020.03,
BDCQ.SED2RJS,2020.06,
BDCQ.SED2RJS,2020.09,
BDCQ.SED2RJS,2020.12,
BDCQ.SED2RJT,2011.06,
BDCQ.SED2RJT,2011.09,
BDCQ.SED2RJT,2011.12,
BDCQ.SED2RJT,2012.03,
BDCQ.SED2RJT,2012.06,
BDCQ.SED2RJT,2012.09,
BDCQ.SED2RJT,2012.12,
BDCQ.SED2RJT,2013.03,
BDCQ.SED2RJT,2013.06,
BDCQ.SED2RJT,2013.09,
BDCQ.SED2RJT,2013.12,
BDCQ.SED2RJT,2014.03,
BDCQ.SED2RJT,2014.06,
BDCQ.SED2RJT,2014.09,
BDCQ.SED2RJT,2014.12,
BDCQ.SED2RJT,2015.03,
BDCQ.SED2RJT,2015.06,
BDCQ.SED2RJT,2015.09,
BDCQ.SED2RJT,2015.12,
BDCQ.SED2RJT,2016.03,
BDCQ.SED2RJT,2016.06,
BDCQ.SED2RJT,2016.09,
BDCQ.SED2RJT,2016.12,
BDCQ.SED2RJT,2017.03,
BDCQ.SED2RJT,2017.06,
BDCQ.SED2RJT,2017.09,
BDCQ.SED2RJT,2017.12,
BDCQ.SED2RJT,2018.03,
BDCQ.SED2RJT,2018.06,
BDCQ.SED2RJT,2018.09,
BDCQ.SED2RJT,2018.12,
BDCQ.SED2RJT,2019.03,
BDCQ.SED2RJT,2019.06,
BDCQ.SED2RJT,2019.09,
BDCQ.SED2RJT,2019.12,
BDCQ.SED2RJT,2020.03,
BDCQ.SED2RJT,2020.06,
BDCQ.SED2RJT,2020.09,
BDCQ.SED2RJT,2020.12,
BDCQ.SED2RKA,2011.06,253.313015
BDCQ.SED2RKA,2011.09,252.89372
BDCQ.SED2RKA,2011.12,263.267631
BDCQ.SED2RKA,2012.03,257.122608
BDCQ.SED2RKA,2012.06,263.56545
BDCQ.SED2RKA,2012.09,261.900284
BDCQ.SED2RKA,2012.12,271.717241
BDCQ.SED2RKA,2013.03,256.845629
BDCQ.SED2RKA,2013.06,270.061448
BDCQ.SED2RKA,2013.09,260.710877
BDCQ.SED2RKA,2013.12,274.24751
BDCQ.SED2RKA,2014.03,254.97475
BDCQ.SED2RKA,2014.06,262.008024
BDCQ.SED2RKA,2014.09,260.918252
BDCQ.SED2RKA,2014.12,268.95201
BDCQ.SED2RKA,2015.03,251.684842
BDCQ.SED2RKA,2015.06,257.026482
BDCQ.SED2RKA,2015.09,261.357562
BDCQ.SED2RKA,2015.12,264.114792
BDCQ.SED2RKA,2016.03,256.802154
BDCQ.SED2RKA,2016.06,260.212281
BDCQ.SED2RKA,2016.09,255.067905
BDCQ.SED2RKA,2016.12,267.000291
BDCQ.SED2RKA,2017.03,253.674667
BDCQ.SED2RKA,2017.06,263.235062
BDCQ.SED2RKA,2017.09,261.555771
BDCQ.SED2RKA,2017.12,278.412528
BDCQ.SED2RKA,2018.03,251.423535
BDCQ.SED2RKA,2018.06,281.37803
BDCQ.SED2RKA,2018.09,247.69481
BDCQ.SED2RKA,2018.12,264.712869
BDCQ.SED2RKA,2019.03,240.939918
BDCQ.SED2RKA,2019.06,257.748583
BDCQ.SED2RKA,2019.09,256.197879
BDCQ.SED2RKA,2019.12,280.85019
BDCQ.SED2RKA,2020.03,254.534398
BDCQ.SED2RKA,2020.06,258.162298
BDCQ.SED2RKA,2020.09,268.367878
BDCQ.SED2RKA,2020.12,273.370624
BDCQ.SED2RKA,2021.03,271.690884
BDCQ.SED2RKA,2021.06,279.044195
BDCQ.SED2RKS,2011.06,
BDCQ.SED2RKS,2011.09,
BDCQ.SED2RKS,2011.12,
BDCQ.SED2RKS,2012.03,
BDCQ.SED2RKS,2012.06,
BDCQ.SED2RKS,2012.09,
BDCQ.SED2RKS,2012.12,
BDCQ.SED2RKS,2013.03,
BDCQ.SED2RKS,2013.06,
BDCQ.SED2RKS,2013.09,
BDCQ.SED2RKS,2013.12,
BDCQ.SED2RKS,2014.03,
BDCQ.SED2RKS,2014.06,
BDCQ.SED2RKS,2014.09,
BDCQ.SED2RKS,2014.12,
BDCQ.SED2RKS,2015.03,
BDCQ.SED2RKS,2015.06,
BDCQ.SED2RKS,2015.09,
BDCQ.SED2RKS,2015.12,
BDCQ.SED2RKS,2016.03,
BDCQ.SED2RKS,2016.06,
BDCQ.SED2RKS,2016.09,
BDCQ.SED2RKS,2016.12,
BDCQ.SED2RKS,2017.03,
BDCQ.SED2RKS,2017.06,
BDCQ.SED2RKS,2017.09,
BDCQ.SED2RKS,2017.12,
BDCQ.SED2RKS,2018.03,
BDCQ.SED2RKS,2018.06,
BDCQ.SED2RKS,2018.09,
BDCQ.SED2RKS,2018.12,
BDCQ.SED2RKS,2019.03,
BDCQ.SED2RKS,2019.06,
BDCQ.SED2RKS,2019.09,
BDCQ.SED2RKS,2019.12,
BDCQ.SED2RKS,2020.03,
BDCQ.SED2RKS,2020.06,
BDCQ.SED2RKS,2020.09,
BDCQ.SED2RKS,2020.12,
BDCQ.SED2RKT,2011.06,
BDCQ.SED2RKT,2011.09,
BDCQ.SED2RKT,2011.12,
BDCQ.SED2RKT,2012.03,
BDCQ.SED2RKT,2012.06,
BDCQ.SED2RKT,2012.09,
BDCQ.SED2RKT,2012.12,
BDCQ.SED2RKT,2013.03,
BDCQ.SED2RKT,2013.06,
BDCQ.SED2RKT,2013.09,
BDCQ.SED2RKT,2013.12,
BDCQ.SED2RKT,2014.03,
BDCQ.SED2RKT,2014.06,
BDCQ.SED2RKT,2014.09,
BDCQ.SED2RKT,2014.12,
BDCQ.SED2RKT,2015.03,
BDCQ.SED2RKT,2015.06,
BDCQ.SED2RKT,2015.09,
BDCQ.SED2RKT,2015.12,
BDCQ.SED2RKT,2016.03,
BDCQ.SED2RKT,2016.06,
BDCQ.SED2RKT,2016.09,
BDCQ.SED2RKT,2016.12,
BDCQ.SED2RKT,2017.03,
BDCQ.SED2RKT,2017.06,
BDCQ.SED2RKT,2017.09,
BDCQ.SED2RKT,2017.12,
BDCQ.SED2RKT,2018.03,
BDCQ.SED2RKT,2018.06,
BDCQ.SED2RKT,2018.09,
BDCQ.SED2RKT,2018.12,
BDCQ.SED2RKT,2019.03,
BDCQ.SED2RKT,2019.06,
BDCQ.SED2RKT,2019.09,
BDCQ.SED2RKT,2019.12,
BDCQ.SED2RKT,2020.03,
BDCQ.SED2RKT,2020.06,
BDCQ.SED2RKT,2020.09,
BDCQ.SED2RKT,2020.12,
BDCQ.SED2RLA,2011.06,221.004861
BDCQ.SED2RLA,2011.09,216.527131
BDCQ.SED2RLA,2011.12,221.431135
BDCQ.SED2RLA,2012.03,221.57496
BDCQ.SED2RLA,2012.06,236.320591
BDCQ.SED2RLA,2012.09,228.455034
BDCQ.SED2RLA,2012.12,239.857001
BDCQ.SED2RLA,2013.03,230.904871
BDCQ.SED2RLA,2013.06,246.086916
BDCQ.SED2RLA,2013.09,240.151584
BDCQ.SED2RLA,2013.12,249.347347
BDCQ.SED2RLA,2014.03,242.239206
BDCQ.SED2RLA,2014.06,260.070476
BDCQ.SED2RLA,2014.09,253.15838
BDCQ.SED2RLA,2014.12,263.822162
BDCQ.SED2RLA,2015.03,256.3226
BDCQ.SED2RLA,2015.06,267.47249
BDCQ.SED2RLA,2015.09,265.089262
BDCQ.SED2RLA,2015.12,269.806364
BDCQ.SED2RLA,2016.03,269.951265
BDCQ.SED2RLA,2016.06,282.767211
BDCQ.SED2RLA,2016.09,274.53092
BDCQ.SED2RLA,2016.12,284.851958
BDCQ.SED2RLA,2017.03,279.714764
BDCQ.SED2RLA,2017.06,300.698728
BDCQ.SED2RLA,2017.09,291.127645
BDCQ.SED2RLA,2017.12,307.468015
BDCQ.SED2RLA,2018.03,299.964648
BDCQ.SED2RLA,2018.06,317.49011
BDCQ.SED2RLA,2018.09,309.732621
BDCQ.SED2RLA,2018.12,327.790812
BDCQ.SED2RLA,2019.03,309.630532
BDCQ.SED2RLA,2019.06,331.425474
BDCQ.SED2RLA,2019.09,327.730982
BDCQ.SED2RLA,2019.12,353.505553
BDCQ.SED2RLA,2020.03,331.356518
BDCQ.SED2RLA,2020.06,340.98133
BDCQ.SED2RLA,2020.09,349.153721
BDCQ.SED2RLA,2020.12,351.724859
BDCQ.SED2RLA,2021.03,349.690378
BDCQ.SED2RLA,2021.06,361.1643
BDCQ.SED2RLS,2011.06,
BDCQ.SED2RLS,2011.09,
BDCQ.SED2RLS,2011.12,
BDCQ.SED2RLS,2012.03,
BDCQ.SED2RLS,2012.06,
BDCQ.SED2RLS,2012.09,
BDCQ.SED2RLS,2012.12,
BDCQ.SED2RLS,2013.03,
BDCQ.SED2RLS,2013.06,
BDCQ.SED2RLS,2013.09,
BDCQ.SED2RLS,2013.12,
BDCQ.SED2RLS,2014.03,
BDCQ.SED2RLS,2014.06,
BDCQ.SED2RLS,2014.09,
BDCQ.SED2RLS,2014.12,
BDCQ.SED2RLS,2015.03,
BDCQ.SED2RLS,2015.06,
BDCQ.SED2RLS,2015.09,
BDCQ.SED2RLS,2015.12,
BDCQ.SED2RLS,2016.03,
BDCQ.SED2RLS,2016.06,
BDCQ.SED2RLS,2016.09,
BDCQ.SED2RLS,2016.12,
BDCQ.SED2RLS,2017.03,
BDCQ.SED2RLS,2017.06,
BDCQ.SED2RLS,2017.09,
BDCQ.SED2RLS,2017.12,
BDCQ.SED2RLS,2018.03,
BDCQ.SED2RLS,2018.06,
BDCQ.SED2RLS,2018.09,
BDCQ.SED2RLS,2018.12,
BDCQ.SED2RLS,2019.03,
BDCQ.SED2RLS,2019.06,
BDCQ.SED2RLS,2019.09,
BDCQ.SED2RLS,2019.12,
BDCQ.SED2RLS,2020.03,
BDCQ.SED2RLS,2020.06,
BDCQ.SED2RLS,2020.09,
BDCQ.SED2RLS,2020.12,
BDCQ.SED2RLT,2011.06,
BDCQ.SED2RLT,2011.09,
BDCQ.SED2RLT,2011.12,
BDCQ.SED2RLT,2012.03,
BDCQ.SED2RLT,2012.06,
BDCQ.SED2RLT,2012.09,
BDCQ.SED2RLT,2012.12,
BDCQ.SED2RLT,2013.03,
BDCQ.SED2RLT,2013.06,
BDCQ.SED2RLT,2013.09,
BDCQ.SED2RLT,2013.12,
BDCQ.SED2RLT,2014.03,
BDCQ.SED2RLT,2014.06,
BDCQ.SED2RLT,2014.09,
BDCQ.SED2RLT,2014.12,
BDCQ.SED2RLT,2015.03,
BDCQ.SED2RLT,2015.06,
BDCQ.SED2RLT,2015.09,
BDCQ.SED2RLT,2015.12,
BDCQ.SED2RLT,2016.03,
BDCQ.SED2RLT,2016.06,
BDCQ.SED2RLT,2016.09,
BDCQ.SED2RLT,2016.12,
BDCQ.SED2RLT,2017.03,
BDCQ.SED2RLT,2017.06,
BDCQ.SED2RLT,2017.09,
BDCQ.SED2RLT,2017.12,
BDCQ.SED2RLT,2018.03,
BDCQ.SED2RLT,2018.06,
BDCQ.SED2RLT,2018.09,
BDCQ.SED2RLT,2018.12,
BDCQ.SED2RLT,2019.03,
BDCQ.SED2RLT,2019.06,
BDCQ.SED2RLT,2019.09,
BDCQ.SED2RLT,2019.12,
BDCQ.SED2RLT,2020.03,
BDCQ.SED2RLT,2020.06,
BDCQ.SED2RLT,2020.09,
BDCQ.SED2RLT,2020.12,
BDCQ.SED2RMA,2011.06,155.969893
BDCQ.SED2RMA,2011.09,158.029732
BDCQ.SED2RMA,2011.12,168.486088
BDCQ.SED2RMA,2012.03,164.493861
BDCQ.SED2RMA,2012.06,168.024491
BDCQ.SED2RMA,2012.09,169.675548
BDCQ.SED2RMA,2012.12,179.475084
BDCQ.SED2RMA,2013.03,162.357304
BDCQ.SED2RMA,2013.06,166.513666
BDCQ.SED2RMA,2013.09,159.640893
BDCQ.SED2RMA,2013.12,174.383713
BDCQ.SED2RMA,2014.03,162.902683
